	SBS1	SBS2	SBS3	SBS4	SBS5	SBS6	SBS7a	SBS7b	SBS7c	SBS7d	SBS8	SBS9	SBS10a	SBS10b	SBS11	SBS12	SBS13	SBS14	SBS15	SBS16	SBS17a	SBS17b	SBS18	SBS19	SBS20	SBS21	SBS22	SBS23	SBS24	SBS25	SBS26	SBS27	SBS28	SBS29	SBS30	SBS31	SBS32	SBS33	SBS34	SBS35	SBS36	SBS37	SBS38	SBS39	SBS40	SBS41	SBS42	SBS43	SBS44	SBS45	SBS46	SBS47	SBS48	SBS49	SBS50	SBS51	SBS52	SBS53	SBS54	SBS55	SBS56	SBS57	SBS58	SBS59	SBS60	SBS84	SBS85	SBS86	SBS87	SBS88	SBS89	SBS90
Signature 1	0.9283071758418787	0.10909573677707843	0.33085542460709283	0.21156202196661456	0.49084094787487936	0.7998854707462763	0.19373200750017167	0.24666398457665	0.10407630430162229	0.1354213027131384	0.24399973065953498	0.25406662427336746	0.13904700685281846	0.3324713152582018	0.25436802504163986	0.19254738298024007	0.07374227100235668	0.2030717232596168	0.6118523357580988	0.19040170053557198	0.05908415357130992	0.03167812650301269	0.3198536259734974	0.21507439256076513	0.2187095046641112	0.14547201700338394	0.06904595639926461	0.259806870660165	0.25888560644045566	0.4246213373842075	0.21028946173220342	0.09140514456878723	0.059954948836748324	0.3185026618848858	0.3181427039590059	0.24414936293672979	0.41065329462329125	0.1132111417963065	0.09483276170289051	0.18625908901104596	0.22045664698950956	0.2414141994867579	0.10717893666016577	0.26118125265973813	0.35443293450058866	0.245871754626806	0.2719300578933201	0.05897063963947373	0.3989607424943717	0.11740193097397046	0.22787530273769915	0.15779885139440125	0.029582535881242312	0.04425211318732629	0.24476888179024386	0.2364489799470043	0.10683808054479783	0.13172966961743554	0.15085930714427284	0.07672482080337108	0.15409743767054074	0.26179403518200955	0.2842413321176769	0.07349080190828851	0.02450871006642515	0.25400503476193725	0.1722266070244884	0.22203909941424432	0.7376834877820998	0.21093769413200797	0.33186273658941157	0.05451022874351401
Signature 2	0.06262587415695535	0.27015068088789523	0.8372119283426687	0.5249141302079692	0.9309398038019325	0.2806444092704218	0.3875308152332998	0.4914578280551656	0.27491088993888824	0.27974424361409983	0.5484069167018453	0.5538566716614789	0.12670823993447736	0.16227357454005875	0.4797784631376638	0.5689980185732275	0.18938326267266703	0.2778233735944099	0.23928817141435188	0.6120765466206108	0.12373639233194693	0.0885204618207421	0.4142685654496852	0.5619256980031206	0.3924217475327511	0.2915785671810933	0.26737691814651643	0.5137993359449942	0.4275573653159674	0.6641193841961222	0.5415372944001073	0.19421334777421814	0.17088777249854703	0.3860349402814888	0.5523500822652391	0.596625776005016	0.48627676231124173	0.26697227930372336	0.1743512662115143	0.49739402286254614	0.3304020650352583	0.5779912929412983	0.24896377321115123	0.5702204428427609	0.8822155254799634	0.48734638950758413	0.5635599030438753	0.1402358948330386	0.524645792246208	0.2871129046947814	0.5058567446486664	0.32847397835633774	0.035995249292041606	0.11889110840978032	0.4009810797078531	0.3661424282518479	0.1965692433758889	0.26414956169666903	0.39151697872308155	0.15093406141966642	0.20667851719720562	0.454032102865025	0.5605648486358155	0.14123624946438967	0.04700910659000075	0.4717939005636038	0.45594628159878015	0.33725584300168987	0.23455499175669114	0.48739697773059976	0.6862634902253995	0.18094388683753962
